,player_number,name,position,start_games,sub_games,mins,goals,assists,shot_per_game,offsides_per_game,total_shots,team,year_start,year_end,league,fouls_per_game,total_fouls,yellow_cards,red_cards,clean_sheets,points,xG,xA,mapped_position,number_of_positions,rating,rating_mls_formula
3915,9974,Riccardo Montolivo, M(C),9,0,780,0,0,0.8,0.0,7.2,AC Milan,2016,2017,serie a,0.9,8.1,2,0,11,63,0.1291999854147434,0.3947292678058147,Midfielder,1,6.93,2.997517094017094
3916,95872,Gianluca Lapadula, FW,12,15,1256,8,3,1.6,0.6,43.2,AC Milan,2016,2017,serie a,1.8,48.6,3,0,11,63,7.860921930521727,2.50635807402432,Forward,1,6.7,2.8484562150985
3917,14040,Luca Antonelli," D(L),M(CL)",3,4,309,0,0,0.4,0.3,2.8000000000000003,AC Milan,2016,2017,serie a,0.9,6.3,1,0,11,63,0.6815892308950424,0.1362366061657667,Defender Midfielder,3,6.78,2.249959315765141
3918,67428,Andrea Bertolacci, M(C),9,6,748,1,0,0.6,0.0,9.0,AC Milan,2016,2017,serie a,1.3,19.5,3,0,11,63,1.8861272409558296,1.058659590780735,Midfielder,1,6.49,2.0469774984017763
3919,103383,Gustavo Gómez, D(C),11,7,1083,0,0,0.3,0.0,5.3999999999999995,AC Milan,2016,2017,serie a,0.6,10.799999999999999,4,0,11,63,0.4742848221212625,0.068484341725707,Defender,1,6.66,2.0322850107725454
3920,29655,Leonel Vangioni, D(L),11,4,946,0,0,0.4,0.1,6.0,AC Milan,2016,2017,serie a,0.9,13.5,4,0,11,63,0.4272399749606848,0.3826766759157181,Defender,1,6.72,2.0039628846605595
3921,14105,Luiz Adriano," AM(CL),FW",1,6,121,0,0,0.4,0.1,2.8000000000000003,AC Milan,2016,2017,serie a,0.7,4.8999999999999995,0,0,11,63,0.1656484752893448,0.0157664902508258,Midfielder Forward,3,6.06,1.833348878394333
3922,31355,Andrea Poli, M(CL),3,10,380,0,0,0.2,0.0,2.6,AC Milan,2016,2017,serie a,0.5,6.5,1,0,11,63,0.1737001128494739,0.1143395816907286,Midfielder,2,6.28,1.7372975708502023
3923,32514,Juraj Kucka, M(CLR),23,7,2078,3,1,1.0,0.1,30.0,AC Milan,2016,2017,serie a,1.5,45.0,8,3,11,63,1.5072284108027816,2.009436126798392,Midfielder,3,6.76,1.236892377713315
3924,18916,José Sosa, M(CLR),15,3,1243,0,3,1.3,0.1,23.400000000000002,AC Milan,2016,2017,serie a,1.4,25.2,5,2,11,63,0.7328551020473242,2.021390068344772,Midfielder,3,6.79,0.821191653546899
3925,22605,Gabriel Paletta, D(C),30,0,2593,2,1,0.7,0.0,21.0,AC Milan,2016,2017,serie a,1.0,30.0,3,5,11,63,1.678348713554442,1.0925221256911757,Defender,1,6.87,0.465359911484863
3926,356728,Emanuele Torrasi, Midfielder,0,1,5,0,0,0.0,0.0,0.0,AC Milan,2017,2018,serie a,0.0,0.0,0,0,8,64,0.0,0.0,Midfielder,1,6.0,13.866666666666667
3927,23206,Ignazio Abate," D(R),M(R)",11,6,1057,1,0,0.2,0.2,3.4000000000000004,AC Milan,2017,2018,serie a,0.7,11.899999999999999,3,0,8,64,0.236202766187489,0.5918709207326174,Defender Midfielder,2,6.53,8.165670917598018
3928,40384,Giacomo Bonaventura, M(CLR),30,3,2552,8,3,1.9,0.1,62.699999999999996,AC Milan,2017,2018,serie a,0.5,16.5,3,0,8,64,4.053347580134869,3.0390357673168182,Midfielder,3,7.07,7.892119086132387
3929,140116,José Mauri, DMC,0,1,12,0,0,1.0,0.0,1.0,AC Milan,2017,2018,serie a,0.0,0.0,0,0,8,64,0.0839369818568229,0.0,Defensive Midfielder,1,6.22,6.483333333333333
3930,105591,Suso," AM(CLR),FW",33,2,2847,6,7,2.7,0.1,94.5,AC Milan,2017,2018,serie a,0.9,31.5,2,1,8,64,3.9281008513644338,7.768055494874716,Midfielder Forward,4,7.22,5.7102714780126576
3931,260498,Davide Calabria," D(LR),M(R)",18,3,1562,1,3,0.4,0.1,8.4,AC Milan,2017,2018,serie a,1.2,25.2,0,1,8,64,0.7228864012286067,2.311244749464094,Defender Midfielder,3,7.12,5.625618482282625
3932,118158,Alessio Romagnoli, D(CL),27,1,2355,2,0,0.4,0.1,11.200000000000001,AC Milan,2017,2018,serie a,1.1,30.800000000000004,7,1,8,64,0.8305102214217186,0.2195292701944708,Defender,2,6.78,5.599999368859031
3933,22205,Lucas Biglia, DMC,24,4,2043,1,1,0.8,0.0,22.400000000000002,AC Milan,2017,2018,serie a,1.3,36.4,5,0,8,64,0.940231098793447,0.7025839779525995,Defensive Midfielder,1,6.88,4.469488602989561
3934,329681,Patrick Cutrone, FW,17,11,1512,10,2,1.6,0.8,44.800000000000004,AC Milan,2017,2018,serie a,1.1,30.800000000000004,3,0,8,64,8.869436912238598,0.912525886669755,Forward,1,6.6,4.456216144139033
3935,61014,Mateo Musacchio, D(C),12,3,1198,0,1,0.2,0.1,3.0,AC Milan,2017,2018,serie a,0.7,10.5,2,0,8,64,0.148910041898489,0.632350742816925,Defender,1,6.55,4.445565194525989
3936,80882,Fabio Borini," M(CLR),FW",19,10,1612,2,3,1.3,0.0,37.7,AC Milan,2017,2018,serie a,0.8,23.200000000000003,5,0,8,64,2.221074240282178,0.7463502585887909,Midfielder Forward,4,6.59,4.264451869243174
3937,262515,Gianluigi Donnarumma, GK,38,0,3420,0,0,0.0,0.0,0.0,AC Milan,2017,2018,serie a,0.0,0.0,2,0,8,64,0.0,0.0200972091406583,Goalkeeper,1,6.54,4.184795321637427
3938,20664,Leonardo Bonucci, D(C),35,0,3085,2,0,0.7,0.3,24.5,AC Milan,2017,2018,serie a,0.7,24.5,5,1,8,64,2.2747477418743074,0.8507587825879455,Defender,1,6.79,3.6870101126066848
3939,294137,Andrea Conti," D(R),M(R)",2,0,158,0,0,0.5,0.5,1.0,AC Milan,2017,2018,serie a,2.0,4.0,0,0,8,64,0.0764962434768676,0.1017619147896766,Defender Midfielder,2,7.12,3.5412095639943746
3940,61610,Ricardo Rodríguez," D(CL),M(L)",34,0,3006,1,0,0.9,0.1,30.6,AC Milan,2017,2018,serie a,1.1,37.400000000000006,3,1,8,64,2.204086593352258,1.5887489095330238,Defender Midfielder,3,6.7,3.345011881156973
3941,25091,Nikola Kalinic, FW,20,11,1813,6,3,1.6,0.6,49.6,AC Milan,2017,2018,serie a,1.4,43.4,3,0,8,64,7.73227927647531,2.540844104252756,Forward,1,6.63,3.3057415417711846
3942,9974,Riccardo Montolivo, M(C),12,6,1091,1,1,0.7,0.0,12.6,AC Milan,2017,2018,serie a,0.8,14.4,3,1,8,64,0.8177020596340299,0.5276917340233922,Midfielder,1,6.48,2.567144635726425
3943,299460,André Silva, FW,7,17,922,2,0,1.5,0.3,36.0,AC Milan,2017,2018,serie a,0.8,19.200000000000003,0,0,8,64,3.836117677390576,0.7231534235179424,Forward,1,6.35,2.12964661889367
3944,14040,Luca Antonelli," D(L),M(CL)",1,5,140,0,0,0.0,0.2,0.0,AC Milan,2017,2018,serie a,0.2,1.2000000000000002,1,0,8,64,0.0,0.029830377548933,Defender Midfielder,3,6.1,2.0414920634920635
3945,273539,Manuel Locatelli, M(C),5,16,667,0,0,0.5,0.0,10.5,AC Milan,2017,2018,serie a,0.7,14.7,4,0,8,64,0.263797597028315,0.4535977998748421,Midfielder,1,6.36,0.8855310083053711
3946,40384,Giacomo Bonaventura, M(CLR),8,0,651,3,1,3.4,0.1,27.2,AC Milan,2018,2019,serie a,0.6,4.8,0,0,10,68,2.8704933822155,0.4161851666867733,Midfielder,3,7.16,9.038196143069083
3947,118158,Alessio Romagnoli, D(CL),32,0,2849,2,0,0.3,0.1,9.6,AC Milan,2018,2019,serie a,0.6,19.2,6,1,10,68,0.7629938647150993,0.2110281689092517,Defender,2,6.86,6.742273624178069
3948,22205,Lucas Biglia, DMC,13,3,1115,1,0,0.4,0.0,6.4,AC Milan,2018,2019,serie a,1.3,20.8,3,0,10,68,0.2402161136269569,0.3889465164393186,Defensive Midfielder,1,6.88,6.7274533211079905
3949,260498,Davide Calabria," D(LR),M(R)",22,4,1954,1,1,0.4,0.0,10.4,AC Milan,2018,2019,serie a,0.5,13.0,5,0,10,68,0.4783874824643135,2.085489726625383,Defender Midfielder,3,6.84,6.137408740901498
3950,61610,Ricardo Rodríguez," D(CL),M(L)",35,0,3052,0,3,0.8,0.0,28.0,AC Milan,2018,2019,serie a,0.7,24.5,5,0,10,68,0.4578810362145304,1.3167705461382866,Defender Midfielder,3,6.84,6.095359659478073
3951,105591,Suso," AM(CLR),FW",35,0,3031,7,10,2.7,0.2,94.5,AC Milan,2018,2019,serie a,0.9,31.5,8,1,10,68,4.042498207651079,10.721461563371122,Midfielder Forward,4,7.39,4.781488329856107
3952,238773,Samu Castillejo, AM(CLR),8,23,1008,4,2,1.0,0.1,31.0,AC Milan,2018,2019,serie a,0.9,27.900000000000002,3,0,10,68,1.811482263728976,1.827717835083604,Midfielder,3,6.46,4.530118931431584
3953,61014,Mateo Musacchio, D(C),29,0,2610,1,0,0.4,0.1,11.600000000000001,AC Milan,2018,2019,serie a,0.9,26.1,2,0,10,68,2.142548631876707,0.4664822779595852,Defender,1,6.73,4.469254935973743
3954,80882,Fabio Borini," M(CLR),FW",10,10,1049,2,2,1.5,0.2,30.0,AC Milan,2018,2019,serie a,0.7,14.0,3,0,10,68,2.6028505954891443,1.1320267599076033,Midfielder Forward,4,6.6,3.9652368719981412
3955,262515,Gianluigi Donnarumma, GK,36,0,3092,0,0,0.0,0.0,0.0,AC Milan,2018,2019,serie a,0.0,0.0,4,0,10,68,0.0,0.0446754395961761,Goalkeeper,1,6.85,3.788448085860764
3956,19729,Gonzalo Higuaín, FW,15,0,1280,6,1,3.7,0.5,55.5,AC Milan,2018,2019,serie a,1.0,15.0,3,1,10,68,7.02101468667388,1.610849656164646,Forward,1,6.85,3.7240174481164843
3957,294137,Andrea Conti," D(R),M(R)",4,8,495,0,2,0.0,0.1,0.0,AC Milan,2018,2019,serie a,0.9,10.8,3,0,10,68,0.0,1.363514006137848,Defender Midfielder,2,6.56,3.312666967632225
3958,319756,Lucas Paquetá," AM(CR),FW",12,1,851,1,1,1.0,0.1,13.0,AC Milan,2018,2019,serie a,1.3,16.900000000000002,5,1,10,68,1.388939617201686,0.8286341074854136,Midfielder Forward,3,6.59,3.147729209038954
3959,329681,Patrick Cutrone, FW,12,22,1438,3,2,1.0,0.4,34.0,AC Milan,2018,2019,serie a,0.8,27.200000000000003,2,0,10,68,3.290540236979723,1.7621370032429695,Forward,1,6.31,2.8744322369212316
3960,23206,Ignazio Abate," D(R),M(R)",15,4,1306,0,0,0.1,0.0,1.9000000000000001,AC Milan,2018,2019,serie a,0.7,13.299999999999999,4,0,10,68,0.1399889141321182,0.3337739817798137,Defender Midfielder,2,6.62,2.864277925543824
3961,135211,Tiemoué Bakayoko, DMC,26,5,2301,1,1,0.8,0.0,24.8,AC Milan,2018,2019,serie a,1.4,43.4,5,1,10,68,1.856461230665445,1.332592213526368,Defensive Midfielder,1,7.15,2.063188572732976
3962,140116,José Mauri, DMC,2,3,207,0,0,0.8,0.0,4.0,AC Milan,2018,2019,serie a,1.0,5.0,0,0,10,68,0.0820872345939278,0.1569335907697677,Defensive Midfielder,1,6.54,1.8814492753623187
3963,135584,Diego Laxalt," D(L),M(CL)",6,14,640,0,0,0.3,0.0,6.0,AC Milan,2018,2019,serie a,0.8,16.0,2,0,10,68,1.6930697411298752,0.8743040487170219,Defender Midfielder,3,6.35,1.666597222222222
3964,395219,Lorenzo Colombo, Forward,0,1,8,0,0,0.0,0.0,0.0,AC Milan,2019,2020,serie a,1.0,1.0,0,0,10,66,0.0,0.0346284583210945,Forward,1,6.09,8.880555555555556
3965,101735,Ante Rebic," AM(CLR),FW",15,11,1400,11,3,1.6,0.1,41.6,AC Milan,2019,2020,serie a,1.0,26.0,5,0,10,66,7.49296966008842,3.819943303242326,Midfielder Forward,4,6.85,8.1066661853085
3966,303115,Theo Hernández," D(L),M(L)",32,1,2819,6,3,1.5,0.2,49.5,AC Milan,2019,2020,serie a,1.0,33.0,10,0,10,66,5.762234160676599,4.890397286042571,Defender Midfielder,2,7.19,5.777063605261583
3967,22205,Lucas Biglia, DMC,8,6,683,0,1,0.4,0.0,5.6000000000000005,AC Milan,2019,2020,serie a,1.6,22.400000000000002,4,0,10,66,0.309074267745018,0.2265265807509422,Defensive Midfielder,1,6.31,5.3876260275591275
3968,105591,Suso," AM(CLR),FW",15,1,1361,1,2,1.9,0.1,30.4,AC Milan,2019,2020,serie a,0.6,9.6,2,0,10,66,1.0680341757833958,3.78439143113792,Midfielder Forward,4,6.94,5.02050857483072
3969,260498,Davide Calabria," D(LR),M(R)",16,9,1623,1,1,0.5,0.0,12.5,AC Milan,2019,2020,serie a,0.6,15.0,2,2,10,66,0.4977807514369488,0.7122664730995893,Defender Midfielder,3,6.62,4.654950814226581
3970,40384,Giacomo Bonaventura, M(CLR),13,16,1327,3,5,1.5,0.1,43.5,AC Milan,2019,2020,serie a,0.7,20.299999999999997,2,0,10,66,3.866743369027972,2.315223816782236,Midfielder,3,6.71,4.546551167517862
3971,349207,Rafael Leão," AM(L),FW",12,19,1397,6,1,1.4,0.2,43.4,AC Milan,2019,2020,serie a,0.5,15.5,0,0,10,66,5.374106438830495,2.7675033304840326,Midfielder Forward,2,6.72,4.532344808978574
3972,3281,Zlatan Ibrahimovic, FW,16,2,1365,10,5,3.7,1.1,66.60000000000001,AC Milan,2019,2020,serie a,1.7,30.599999999999998,1,0,10,66,11.417491994798183,3.829548197798431,Forward,1,7.51,4.43159883572286
3973,118158,Alessio Romagnoli, D(CL),35,0,3092,1,0,0.4,0.0,14.0,AC Milan,2019,2020,serie a,1.2,42.0,4,0,10,66,1.2555115297436714,1.7577582225203514,Defender,2,6.86,4.248262885461603
3974,262515,Gianluigi Donnarumma, GK,36,0,3202,0,0,0.0,0.0,0.0,AC Milan,2019,2020,serie a,0.0,0.0,3,0,10,66,0.0,0.0,Goalkeeper,1,6.81,3.9856767760890186
3975,367260,Marco Brescianini, Midfielder,0,1,24,0,0,0.0,0.0,0.0,AC Milan,2019,2020,serie a,1.0,1.0,0,0,10,66,0.0,0.0,Midfielder,1,6.47,3.720833333333333
3976,339504,Krzysztof Piatek, FW,14,4,1190,4,0,2.7,0.3,48.6,AC Milan,2019,2020,serie a,1.3,23.400000000000002,1,0,10,66,7.516013778746128,1.6864487025886774,Forward,1,6.5,3.5282198788104164
3977,61610,Ricardo Rodríguez," D(CL),M(L)",5,0,388,0,0,0.2,0.0,1.0,AC Milan,2019,2020,serie a,0.6,3.0,0,0,10,66,0.0141316093504428,0.058864377439022,Defender Midfielder,3,6.61,3.499415807560137
3978,388493,Daniel Maldini, Forward,0,2,26,0,0,0.0,0.0,0.0,AC Milan,2019,2020,serie a,1.0,2.0,0,0,10,66,0.0,0.0,Forward,1,6.0,3.1803418803418806
3979,299460,André Silva, FW,1,0,61,0,0,2.0,0.0,2.0,AC Milan,2019,2020,serie a,1.0,1.0,1,0,10,66,0.1610612571239471,0.0,Forward,1,6.33,3.070309653916211
3980,294137,Andrea Conti," D(R),M(R)",21,2,1729,0,2,0.0,0.0,0.0,AC Milan,2019,2020,serie a,1.6,36.800000000000004,8,0,10,66,0.0132419764995574,1.6496561747044325,Defender Midfielder,2,6.58,2.9641510251811387
3981,23122,Asmir Begovic, GK,1,1,128,0,0,0.0,0.0,0.0,AC Milan,2019,2020,serie a,0.0,0.0,0,0,10,66,0.0,0.0,Goalkeeper,1,6.16,2.8229166666666665
3982,337443,Matteo Gabbia, D(C),6,3,678,0,0,0.4,0.0,3.6,AC Milan,2019,2020,serie a,1.2,10.799999999999999,1,0,10,66,0.1606655605137348,0.0157581530511379,Defender,1,6.65,2.5384503441494592
3983,238773,Samu Castillejo, AM(CLR),17,6,1216,2,3,1.3,0.3,29.900000000000002,AC Milan,2019,2020,serie a,0.6,13.799999999999999,3,1,10,66,4.448642982169986,4.004100213758647,Midfielder,3,6.83,2.5185514845399766
3984,317652,Léo Duarte, D(C),4,2,403,0,0,0.5,0.0,3.0,AC Milan,2019,2020,serie a,0.5,3.0,2,0,10,66,0.2431110218167305,0.0,Defender,1,6.34,2.4316928591122142
3985,294163,Rade Krunic, M(CL),4,11,530,0,1,0.4,0.0,6.0,AC Milan,2019,2020,serie a,0.7,10.5,3,0,10,66,0.4797609634697437,1.0939853489398956,Midfielder,2,6.41,1.9414206600273343
3986,365308,Alexis Saelemaekers, M(R),6,7,682,1,0,0.7,0.0,9.1,AC Milan,2019,2020,serie a,1.1,14.3,2,1,10,66,0.6453739497810602,0.5632560299709439,Midfielder,1,6.46,1.8072150436821954
3987,319756,Lucas Paquetá," AM(CR),FW",12,12,1102,0,1,1.4,0.1,33.599999999999994,AC Milan,2019,2020,serie a,1.0,24.0,7,0,10,66,1.9854493830353024,1.6612932626158,Midfielder Forward,3,6.53,1.6836525403997877
3988,61014,Mateo Musacchio, D(C),17,1,1467,0,0,0.3,0.0,5.3999999999999995,AC Milan,2019,2020,serie a,1.1,19.8,4,1,10,66,0.294482821598649,0.744823269546032,Defender,1,6.55,1.5513442399454667
3989,303115,Theo Hernández," D(L),M(L)",33,0,2935,7,5,1.4,0.2,46.199999999999996,AC Milan,2020,2021,serie a,1.2,39.6,9,0,13,79,4.432333322241902,5.13962887506932,Defender Midfielder,2,7.28,6.855570699693167
3990,349207,Rafael Leão," AM(L),FW",22,8,1934,6,6,1.4,0.1,42.0,AC Milan,2020,2021,serie a,0.9,27.0,5,0,13,79,7.025983214378357,4.88573332130909,Midfielder Forward,2,6.87,5.904025272289937
3991,353418,Diogo Dalot," D(LR),M(R)",10,11,1082,1,1,0.5,0.1,10.5,AC Milan,2020,2021,serie a,1.2,25.2,4,0,13,79,0.510490532964468,0.9577989876270294,Defender Midfielder,3,6.72,5.521246071729566
3992,317507,Fikayo Tomori, D(CR),16,1,1466,1,0,0.3,0.0,5.1,AC Milan,2020,2021,serie a,0.8,13.600000000000001,0,0,13,79,0.9769393457099796,0.0,Defender,2,6.96,5.50220101172334
3993,317652,Léo Duarte, D(C),0,1,18,0,0,0.0,0.0,0.0,AC Milan,2020,2021,serie a,0.0,0.0,0,0,13,79,0.0,0.0,Defender,1,6.28,5.488888888888889
3994,260498,Davide Calabria," D(LR),M(R)",30,2,2652,2,1,0.8,0.1,25.6,AC Milan,2020,2021,serie a,1.0,32.0,7,0,13,79,1.9455418614670636,1.7728252755478024,Defender Midfielder,3,7.04,5.465746008602238
3995,20769,Simon Kjaer, D(C),28,0,2397,0,2,0.6,0.0,16.8,AC Milan,2020,2021,serie a,0.9,25.2,3,0,13,79,1.0273190727457404,1.1877193618565798,Defender,1,7.01,4.804476318700935
3996,320977,Jens Petter Hauge, AM(CLR),3,15,522,2,0,0.4,0.1,7.2,AC Milan,2020,2021,serie a,0.6,10.799999999999999,0,0,13,79,1.003197342157364,1.3209979329258204,Midfielder,3,6.34,4.802861379547175
3997,118158,Alessio Romagnoli, D(CL),21,1,1907,1,1,0.7,0.0,15.399999999999999,AC Milan,2020,2021,serie a,0.9,19.8,7,0,13,79,2.8769351541996,0.9673006646335124,Defender,2,6.75,4.7338734139551875
3998,101735,Ante Rebic," AM(CLR),FW",20,7,1782,11,4,1.6,0.4,43.2,AC Milan,2020,2021,serie a,1.2,32.4,4,1,13,79,7.283670171163976,6.700191916897893,Midfielder Forward,4,6.99,4.258189412768122
3999,262515,Gianluigi Donnarumma, GK,37,0,3330,0,0,0.0,0.0,0.0,AC Milan,2020,2021,serie a,0.0,0.0,1,0,13,79,0.0,0.0,Goalkeeper,1,6.8,4.256756756756757
4000,32676,Ciprian Tatarusanu, GK,1,0,90,0,0,0.0,0.0,0.0,AC Milan,2020,2021,serie a,0.0,0.0,0,0,13,79,0.0,0.0,Goalkeeper,1,5.54,4.011111111111111
4001,388493,Daniel Maldini, Forward,0,5,26,0,0,0.2,0.0,1.0,AC Milan,2020,2021,serie a,0.6,3.0,0,0,13,79,0.1779614984989166,0.0,Forward,1,6.11,3.7687179487179487
4002,294163,Rade Krunic, M(CL),5,20,706,1,2,0.3,0.1,7.5,AC Milan,2020,2021,serie a,0.4,10.0,3,0,13,79,0.7124357242137194,1.2849785387516022,Midfielder,2,6.38,3.577657344195544
4003,3281,Zlatan Ibrahimovic, FW,18,1,1498,15,2,4.3,2.1,81.7,AC Milan,2020,2021,serie a,1.7,32.3,2,1,13,79,16.254978181794286,1.4163752552121878,Forward,1,7.57,3.519653188839947
4004,337443,Matteo Gabbia, D(C),7,1,557,0,0,0.6,0.0,4.8,AC Milan,2020,2021,serie a,0.6,4.8,2,0,13,79,0.7226852662861347,0.0,Defender,1,6.69,2.5576711549970077
4005,365308,Alexis Saelemaekers, M(R),27,5,2037,2,4,0.9,0.2,28.8,AC Milan,2020,2021,serie a,0.9,28.8,5,1,13,79,3.0029865447431803,3.1790946424007416,Midfielder,1,6.66,2.4957396425876923
4006,238773,Samu Castillejo, AM(CLR),12,16,1178,1,0,0.9,0.1,25.2,AC Milan,2020,2021,serie a,0.9,25.2,5,0,13,79,2.657690042629838,0.8965476676821709,Midfielder,3,6.46,2.272560425876572
4007,395219,Lorenzo Colombo, Forward,1,3,93,0,0,1.0,0.8,4.0,AC Milan,2020,2021,serie a,0.3,1.2,0,0,13,79,0.417863093316555,0.0,Forward,1,6.14,1.7828279569892471
4008,24088,Mario Mandzukic," M(L),FW",1,9,204,0,0,0.5,0.2,5.0,AC Milan,2020,2021,serie a,0.9,9.0,1,0,13,79,1.1139471717178822,0.1688893474638462,Midfielder Forward,2,6.19,1.5812745098039216
4009,343501,Sandro Tonali, DMC,17,8,1338,0,0,0.4,0.0,10.0,AC Milan,2020,2021,serie a,0.7,17.5,1,1,13,79,0.4345041140913963,1.2424730686470866,Defensive Midfielder,1,6.49,1.2041544593921274
4010,40966,Ivan Strinic, D(L),9,0,806,0,2,0.2,0.0,1.8,Napoli,2014,2015,serie a,0.7,6.3,1,0,9,63,0.0698335384950041,0.1979679651558399,Defender,1,7.01,13.369730559128886
4011,255292,Sebastiano Luperto, D(C),0,1,6,0,0,0.0,0.0,0.0,Napoli,2014,2015,serie a,1.0,1.0,0,0,9,63,0.0,0.0,Defender,1,6.13,12.177777777777777
4012,108942,Josip Radosevic, DMC,0,1,6,0,0,0.0,0.0,0.0,Napoli,2014,2015,serie a,1.0,1.0,0,0,9,63,0.0,0.0,Defensive Midfielder,1,5.98,12.177777777777777
4013,13475,Marek Hamsik," M(C),FW",28,7,2314,7,10,2.3,0.1,80.5,Napoli,2014,2015,serie a,0.4,14.0,1,0,9,63,7.829731174744666,8.202062137424946,Midfielder Forward,2,7.03,6.689284505175279
4014,67206,José Callejón," M(LR),FW",33,5,2973,11,3,2.2,0.6,83.60000000000001,Napoli,2014,2015,serie a,0.8,30.400000000000002,1,0,9,63,10.127578787505628,6.018208951689303,Midfielder Forward,3,7.08,5.415929049721884
4015,19087,Jonathan de Guzmán, M(CLR),12,11,1180,3,1,1.1,0.1,25.3,Napoli,2014,2015,serie a,0.8,18.400000000000002,1,0,9,63,3.772478202357888,2.9352040328085423,Midfielder,3,6.52,4.619240956185789
4016,19729,Gonzalo Higuaín, FW,31,6,2783,18,7,3.1,1.3,114.7,Napoli,2014,2015,serie a,1.3,48.1,5,0,9,63,21.097411520779133,4.082173843868077,Forward,1,7.09,4.454577228956969
4017,41073,Duván Zapata, FW,6,15,613,6,1,1.4,0.3,29.4,Napoli,2014,2015,serie a,0.9,18.900000000000002,2,0,9,63,2.9253209214657545,0.5083682388067245,Forward,1,6.59,4.297596726938142
4018,92691,David López," D(C),DMC",29,3,2599,1,1,1.0,0.0,32.0,Napoli,2014,2015,serie a,1.4,44.8,4,0,9,63,1.7319478821009398,1.0415086927823722,Defender Defensive Midfielder,2,7.06,4.156159829068361
4019,90880,Kalidou Koulibaly, D(C),27,0,2424,1,1,0.4,0.0,10.8,Napoli,2014,2015,serie a,1.7,45.9,8,1,9,63,0.4426224306225776,0.9187676087021828,Defender,1,7.13,4.1382608310329285
4020,40765,Henrique, D(CR),9,2,816,0,1,0.4,0.0,4.4,Napoli,2014,2015,serie a,1.3,14.3,2,1,9,63,0.208020294085145,0.4608601108193397,Defender,2,6.52,4.025550426729996
4021,74554,Rafael Cabral, GK,23,0,2070,0,0,0.0,0.0,0.0,Napoli,2014,2015,serie a,0.0,0.0,0,0,9,63,0.0,0.0,Goalkeeper,1,6.4,3.8971014492753624
4022,12575,Raúl Albiol, D(C),34,1,3098,0,1,0.3,0.0,10.5,Napoli,2014,2015,serie a,0.7,24.5,10,0,9,63,0.7459117770195007,1.1096955435350535,Defender,1,6.99,3.7229555877385385
4023,83390,Lorenzo Insigne," AM(CL),FW",13,7,1064,2,3,2.2,0.5,44.0,Napoli,2014,2015,serie a,0.2,4.0,0,0,9,63,4.300668630748987,3.913240445777774,Midfielder Forward,3,6.91,3.681409401379438
4024,18208,Mariano Andújar, GK,15,0,1350,0,0,0.0,0.0,0.0,Napoli,2014,2015,serie a,0.0,0.0,1,0,9,63,0.0,0.0601781494915485,Goalkeeper,1,6.06,3.545925925925926
4025,15401,Gökhan Inler, DMC,16,3,1362,1,0,1.7,0.0,32.3,Napoli,2014,2015,serie a,1.8,34.2,4,0,9,63,0.5183279169723392,0.6931936563923955,Defensive Midfielder,1,6.8,3.3568903264951224
4026,23100,Dries Mertens," AM(CLR),FW",17,14,1680,6,7,1.9,0.2,58.9,Napoli,2014,2015,serie a,1.0,31.0,4,1,9,63,5.402926923707128,5.846262294799089,Midfielder Forward,4,7.08,3.3434197393904053
4027,38236,Michu," AM(C),FW",2,1,147,0,0,0.7,0.0,2.0999999999999996,Napoli,2014,2015,serie a,0.7,2.0999999999999996,1,0,9,63,0.3041958305984735,1.0111951045691967,Midfielder Forward,2,6.61,2.5891054421768707
4028,2943,Christian Maggio," D(R),M(R)",29,0,2578,0,2,0.4,0.1,11.600000000000001,Napoli,2014,2015,serie a,1.5,43.5,7,1,9,63,0.6178968027234077,2.007265084423125,Defender Midfielder,2,7.04,2.3996170980844966
4029,82062,Faouzi Ghoulam, D(L),20,1,1758,0,2,0.9,0.1,18.900000000000002,Napoli,2014,2015,serie a,1.0,21.0,6,1,9,63,0.6378511348739266,2.655141872353852,Defender,1,7.09,2.2842321769619733
4030,36096,Miguel Britos, D(CL),17,2,1496,1,0,0.5,0.0,9.5,Napoli,2014,2015,serie a,1.7,32.3,7,1,9,63,1.0546199046075344,0.2491469476372003,Defender,2,6.89,2.2218299281309775
4031,6107,Giandomenico Mesto," D(R),M(R)",3,4,275,0,0,0.1,0.1,0.7000000000000001,Napoli,2014,2015,serie a,0.7,4.8999999999999995,1,0,9,63,0.0286239087581634,0.0,Defender Midfielder,2,6.23,2.187847041847042
4032,24997,Walter Gargano, DMC,17,7,1495,0,1,0.2,0.0,4.800000000000001,Napoli,2014,2015,serie a,1.5,36.0,6,0,9,63,0.0817470457404851,2.0823998684063554,Defensive Midfielder,1,6.76,1.5065483142562606
4033,106968,Jorginho, DMC,14,9,1284,0,0,0.3,0.0,6.8999999999999995,Napoli,2014,2015,serie a,1.1,25.3,5,0,9,63,0.2535485867410898,1.199434314854443,Defensive Midfielder,1,6.55,1.4154780802745044
4034,12575,Raúl Albiol, D(C),36,0,3240,1,1,0.3,0.0,10.799999999999999,Napoli,2015,2016,serie a,0.9,32.4,10,0,14,82,1.2352195493876934,0.2277325168251991,Defender,1,7.03,8.184170607033927
4035,13475,Marek Hamsik," M(C),FW",38,0,3245,6,11,2.2,0.1,83.60000000000001,Napoli,2015,2016,serie a,0.4,15.200000000000001,0,0,14,82,6.947218147106469,9.895766181871297,Midfielder Forward,2,7.31,7.215567662778363
